Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
2618,,1,1,2,0.55,0.55,1.1,7,0.246822,0.253842,0,0.000388,0.000264,0.000081,0,506,1,68,0,0.002017
2012,,2,2,4,1.1,1.1,2.2,7,0.247555,0.254923,71.218569,0.000417,0.000292,0.000134,0,506,1,69,0,0.002583
2000,,2,2,4,1.1,1.1,2.2,7,0.249169,0.256604,13.752045,0.000556,0.000423,0.000123,0,506,1,68,0,0.003175
2566,,1,1,2,0.55,0.55,1.1,7,0.246822,0.253842,0,0.000388,0.000264,0.000081,0,506,1,68,0,0.002017
674,,3,3,6,2.1,2.1,4.2,7,0.253553,0.263038,343.43337,0.000583,0.000965,0.000166,0,506,7,98,0.166667,0.007767
574,,8,7,15,4.7,4.35,9.05,7,0.274024,0.286356,1037.918015,0.001622,0.00187,0.000332,0,506,7,93,0.053571,0.015038
1982,,1,2,3,0.6,1.15,1.75,7,0.23618,0.242692,48.628738,0.000142,0.000289,0.000081,0,506,7,93,0,0.002007
1014,,3,3,6,1.85,1.85,3.7,7,0.240501,0.247806,182.491354,0.000239,0.000354,0.000157,0,506,1,93,0,0.003245
1447,,1,0,1,0.7,0,0.7,0,0,0,0,0.000142,0,0.000081,0,360,7,93,0,0.002007
2550,,1,0,1,0.55,0,0.55,0,0,0,0,0.000142,0,0.000081,0,28,7,93,0,0.002007
3239,,1,1,2,0.55,0.55,1.1,8,0.216489,0.222193,0,0.000089,0.000074,0.000115,0,506,2,61,0,0.000971
3034,,1,1,2,0.55,0.55,1.1,8,0.216489,0.222193,0,0.000089,0.000074,0.000115,0,506,2,61,0,0.000971
388,,3,3,6,2.55,2.1,4.65,7,0.269898,0.280872,2357.889129,0.001543,0.000986,0.000108,0,506,5,46,0.25,0.005451
573,,3,3,6,2.2,2.1,4.3,7,0.26077,0.270195,162.243037,0.001118,0.001253,0.000154,0,506,1,92,0,0.007054
7460,,1,0,1,0.01,0,0.01,0,0,0,0,0.000983,0,0.000071,0,14,1,50,0,0.005591
1330,,1,1,2,0.75,0.75,1.5,7,0.240346,0.246301,0,0.000297,0.000502,0.000083,0,506,2,62,0,0.002482
903,,1,0,1,0.95,0,0.95,0,0,0,0,0.001582,0,0.000066,0,193,2,48,0,0.00566
889,,1,0,1,0.95,0,0.95,0,0,0,0,0.001582,0,0.000066,0,192,2,48,0,0.00566
1391,,1,0,1,0.75,0,0.75,0,0,0,0,0.001582,0,0.000066,0,191,2,48,0,0.00566
2424,,1,0,1,0.6,0,0.6,0,0,0,0,0.001582,0,0.000066,0,190,2,48,0,0.00566
1918,,2,5,7,1.1,2.75,3.85,7,0.273763,0.284359,3346.669374,0.000159,0.002816,0.0001,0,506,1,88,0,0.001562
7332,,1,0,1,0.45,0,0.45,0,0,0,0,0.000693,0,0.000073,0,76,2,12,0,0.003416
2978,,1,1,2,0.55,0.55,1.1,7,0.247834,0.256852,0,0.000221,0.000265,0.000091,0,506,0,13,0,0.00188
2265,,1,2,3,0.6,1.1,1.7,7,0.255524,0.264487,20.202072,0.000161,0.000418,0.000082,0,506,0,13,0,0.001166
2983,,1,1,2,0.55,0.55,1.1,7,0.247834,0.256852,0,0.000221,0.000265,0.000091,0,506,0,13,0,0.00188
1955,,2,2,4,1.1,1.1,2.2,7,0.249053,0.258142,633.567933,0.000225,0.00027,0.000155,0,506,7,13,0,0.002197
2069,,2,3,5,1.1,1.65,2.75,8,0.241058,0.248954,79.739385,0.000207,0.000208,0.000111,0,506,7,53,0.333333,0.001842
2606,,1,1,2,0.55,0.55,1.1,8,0.211146,0.216527,0,0.000033,0.000031,0.000106,0,506,7,53,0,0.000733
3114,,1,1,2,0.55,0.6,1.15,7,0.256223,0.265523,0,0.000655,0.000772,0.000078,0,506,0,8,0,0.003939
2187,,1,1,2,0.6,0.55,1.15,7,0.25309,0.260596,0,0.000734,0.000616,0.000071,0,506,2,54,0,0.003126
6786,,0,1,1,0,0.55,0.55,7,0.251341,0.259494,0,0,0.000636,0.00005,0,524,4,66,0,0
6123,,0,1,1,0,0.55,0.55,7,0.251341,0.259494,0,0,0.000636,0.00005,0,525,4,66,0,0
1587,,1,0,1,0.7,0,0.7,0,0,0,0,0.000671,0,0.000072,0,314,4,66,0,0.003518
2450,,1,1,2,0.55,0.55,1.1,8,0.202169,0.206532,0,0.000011,0.000261,0.000175,0,506,1,49,0,0.001722
1968,,1,1,2,0.6,0.6,1.2,7,0.237152,0.245035,0,0.000236,0.000246,0.000087,0,506,7,69,0,0.002073
584,,4,3,7,2.7,2.15,4.85,7,0.245431,0.253699,362.080071,0.00048,0.000363,0.000232,0,506,1,109,0,0.004147
620,,6,7,13,3.65,3.51,7.16,7,0.268621,0.279445,2329.650302,0.000834,0.001207,0.00027,0,506,7,86,0,0.008191
2598,,1,1,2,0.55,0.55,1.1,7,0.237152,0.245035,0,0.000236,0.000246,0.000087,0,506,7,69,0,0.002073
1433,,4,4,8,2.2,2.2,4.4,7,0.255402,0.263774,461.942471,0.000489,0.000435,0.000221,0,506,1,69,0.166667,0.004105
2004,,2,2,4,1.1,1.1,2.2,7,0.238283,0.246614,111.218413,0.000253,0.00029,0.000136,0,506,1,69,0,0.002702
2636,,1,0,1,0.55,0,0.55,0,0,0,0,0.000236,0,0.000087,0,352,7,69,0,0.002073
2976,,1,1,2,0.55,0.55,1.1,7,0.255176,0.263646,0,0.001024,0.000958,0.000072,0,506,2,8,0,0.004468
823,,1,1,2,1,1,2,7,0.241058,0.248236,0,0.000288,0.000222,0.000075,0,506,3,39,0,0.001537
1062,,3,3,6,1.85,2.15,4,7,0.241898,0.249468,62.45438,0.000457,0.00068,0.000213,0,506,3,39,0.083333,0.004121
1855,,3,3,6,1.65,1.65,3.3,7,0.251493,0.26073,32.228171,0.000865,0.000681,0.000135,0,506,3,39,0,0.004598
3175,,1,1,2,0.55,0.55,1.1,7,0.241058,0.248236,0,0.000288,0.000222,0.000075,0,506,3,39,0,0.001537
2657,,1,0,1,0.55,0,0.55,0,0,0,0,0.000288,0,0.000075,0,410,3,39,0,0.001537
1935,,2,3,5,1.1,1.31,2.41,7,0.252289,0.260671,98.04435,0.000124,0.000553,0.000111,0,506,1,51,0.083333,0.001714
2466,,1,1,2,0.55,0.55,1.1,7,0.242902,0.249895,0,0.000283,0.000333,0.00009,0,506,1,57,0,0.002126
2732,,1,1,2,0.55,0.55,1.1,7,0.236897,0.242489,0,0.00018,0.000193,0.000084,0,506,1,93,0,0.001315
1143,,2,1,3,1.3,0.55,1.85,7,0.255978,0.263767,2.626977,0.001398,0.00104,0.000104,0,506,2,48,0,0.007644
631,,3,0,3,2.15,0,2.15,0,0,0,0,0.001342,0,0.000105,0,345,2,105,0.333333,0.006125
1712,,1,1,2,0.65,1,1.65,7,0.240825,0.246905,0,0.000298,0.00027,0.00009,0,506,2,68,0,0.001766
1722,,1,1,2,0.65,0.65,1.3,7,0.240825,0.246905,0,0.000298,0.00027,0.00009,0,506,2,68,0,0.001766
1617,,1,1,2,0.65,0.65,1.3,7,0.240825,0.246905,0,0.000298,0.00027,0.00009,0,506,2,68,0,0.001766
1268,,2,2,4,1.25,1.15,2.4,7,0.241617,0.247982,116.754495,0.000306,0.000281,0.000155,0,506,1,109,0,0.002157
667,,5,4,9,3.1,2.3,5.4,8,0.211313,0.21749,8293.017853,0.000339,0.000118,0.000454,0,506,11,75,0.1,0.003947
756,,2,3,5,1.55,2.25,3.8,7,0.252936,0.260478,7155.406008,0.000632,0.000501,0.000158,0,506,1,61,0,0.002968
2074,,1,2,3,0.6,1.15,1.75,7,0.25369,0.261136,79.40786,0.000631,0.000503,0.000078,0,506,1,98,0,0.002699
1994,,2,2,4,1.1,1.1,2.2,7,0.248772,0.25679,246.418257,0.000437,0.000509,0.000139,0,506,1,109,0,0.004124
1973,,2,2,4,1.1,1.1,2.2,7,0.248755,0.256537,26.902085,0.000506,0.000592,0.000118,0,506,1,67,0,0.004345
2525,,1,1,2,0.55,0.55,1.1,7,0.242383,0.248851,0,0.000263,0.000354,0.000085,0,506,1,88,0,0.002562
1892,,1,1,2,0.65,0.65,1.3,7,0.215283,0.220849,0,0.000063,0.000054,0.000089,0,506,0,13,0,0.000704
1443,,2,2,4,1.2,1.2,2.4,7,0.220256,0.226091,48.264042,0.000074,0.000067,0.000146,0,506,0,13,0,0.001101
1257,,5,5,10,2.75,2.75,5.5,7,0.235483,0.244692,11735.456327,0.000152,0.000144,0.000408,0,506,0,3,0,0.002551
1789,,2,2,4,1.15,1.15,2.3,7,0.275677,0.286157,12.28596,0.001999,0.001953,0.000088,0,506,4,94,0,0.00987
2686,,1,0,1,0.55,0,0.55,0,0,0,0,0.000823,0,0.000076,0,68,4,94,0,0.004321
556,,2,2,4,1.75,2,3.75,7,0.24749,0.256244,0,0.000319,0.000397,0.000152,0,506,0,13,1,0.002625
887,,3,5,8,1.95,3.4,5.35,7,0.260389,0.269975,7249.93061,0.000218,0.000779,0.000214,0,506,0,13,0.1,0.002766
1344,,1,1,2,0.75,0.75,1.5,7,0.226391,0.232622,0,0.00011,0.000188,0.000104,0,506,0,13,0,0.001167
3109,,1,1,2,0.55,0.55,1.1,7,0.226391,0.232622,0,0.00011,0.000188,0.000104,0,506,0,13,0,0.001167
1890,,3,1,4,1.65,0.55,2.2,7,0.260371,0.269325,5.782855,0.002107,0.000741,0.000102,0,506,4,100,0.333333,0.00842
3380,,1,1,2,0.55,0.55,1.1,7,0.260371,0.269325,0,0.000878,0.000741,0.000078,0,506,4,100,0,0.003877
1997,,2,1,3,1.1,0.55,1.65,7,0.232993,0.240056,17.271015,0.000603,0.000154,0.000134,0,506,1,109,0,0.004348
2462,,1,1,2,0.55,0.75,1.3,7,0.232993,0.240056,0,0.000174,0.000154,0.000104,0,506,1,109,0,0.001561
1653,,2,2,4,1.15,1.15,2.3,7,0.233022,0.240233,7002,0.000174,0.000154,0.000228,0,506,1,109,0,0.00183
1996,,1,1,2,0.6,0.6,1.2,7,0.232993,0.240056,0,0.000174,0.000154,0.000104,0,506,1,109,0,0.001561
2570,,1,1,2,0.55,0.55,1.1,7,0.232993,0.240056,0,0.000174,0.000154,0.000104,0,506,1,109,0,0.001561
2471,,1,1,2,0.55,0.55,1.1,7,0.232993,0.240056,0,0.000174,0.000154,0.000104,0,506,1,109,0,0.001561
2464,,1,1,2,0.55,0.55,1.1,7,0.232993,0.240056,0,0.000174,0.000154,0.000104,0,506,1,109,0,0.001561
1334,,1,1,2,0.75,0.75,1.5,7,0.241151,0.247486,0,0.00025,0.000339,0.00008,0,506,1,109,0,0.002057
2503,,1,1,2,0.55,0.55,1.1,7,0.241151,0.247486,0,0.00025,0.000339,0.00008,0,506,1,109,0,0.002057
1101,,5,5,10,2.8,2.75,5.55,7,0.264731,0.274785,246.962241,0.001225,0.001356,0.000206,0,506,1,109,0,0.009131
7413,,4,3,7,1.66,1.65,3.31,9,0.18077,0.184306,9763.467044,0.000252,0,0.000328,0,506,13,58,0.333333,0.00295
1252,,4,3,7,2.25,1.85,4.1,7,0.251967,0.260195,250.487991,0.000561,0.00046,0.000183,0,506,4,98,0.166667,0.004127
1654,,3,3,6,1.65,1.11,2.76,7,0.246805,0.254536,219.068582,0.000358,0.000333,0.000169,0,506,1,98,0,0.003166
1432,,3,3,6,1.7,1.7,3.4,7,0.253931,0.262233,313.9027,0.000499,0.000516,0.000164,0,506,1,98,0.333333,0.00441
2553,,1,1,2,0.55,0.55,1.1,7,0.24511,0.25237,0,0.000298,0.000307,0.000085,0,506,1,98,0,0.002397
7373,,9,8,17,4.41,4.4,8.81,7,0.254241,0.263683,9765.740072,0.001845,0.000694,0.000467,0,506,1,69,0.013889,0.012306
7519,,3,2,5,0.67,0.61,1.28,7,0.25,0.259488,403.163505,0.00077,0.00072,0.000189,0,506,7,53,0,0.008637
1695,,3,3,6,1.65,1.65,3.3,7,0.257685,0.26703,148.633018,0.000575,0.000628,0.000184,0,506,1,70,0,0.004523
1727,,2,2,4,1.15,1.15,2.3,7,0.265331,0.274803,11.652224,0.001204,0.001246,0.000106,0,506,2,106,0,0.006974
2532,,1,1,2,0.55,0.85,1.4,7,0.24243,0.249068,0,0.000244,0.000238,0.000083,0,506,1,67,0,0.001783
913,,4,3,7,2.4,1.65,4.05,7,0.254863,0.263328,9175.439668,0.000611,0.000684,0.000306,0,506,1,109,0,0.005076
714,,2,2,4,1.55,1.55,3.1,7,0.252357,0.259746,60.953105,0.000609,0.000611,0.00011,0,506,1,67,0,0.003852
3261,,1,1,2,0.55,0.55,1.1,7,0.244136,0.2509,0,0.00042,0.00042,0.00008,0,506,1,67,0,0.002367
1624,,3,3,6,1.65,1.65,3.3,7,0.245866,0.25312,302.917595,0.000452,0.000449,0.000206,0,506,1,67,0,0.003124
239,,18,19,37,10.66,11.5,22.16,7,0.247867,0.257955,93870.805557,0.000393,0.000814,0.001728,0,506,11,75,0.023392,0.009232
1464,,2,2,4,1.2,1.3,2.5,8,0.198664,0.203466,7002,0.000019,0.000009,0.000265,0,506,11,75,0,0.00096
1645,,1,1,2,0.65,0.65,1.3,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
2076,,1,1,2,0.6,0.6,1.2,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
1958,,1,1,2,0.6,0.6,1.2,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
1972,,1,1,2,0.6,0.6,1.2,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
2642,,1,1,2,0.55,0.55,1.1,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
2562,,1,1,2,0.55,0.55,1.1,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
2535,,1,1,2,0.55,0.55,1.1,8,0.198643,0.203288,0,0.000019,0.000009,0.000127,0,506,11,75,0,0.000691
448,,6,6,12,3.9,3.9,7.8,8,0.207889,0.214182,17457.346352,0.00003,0.000087,0.000669,0,506,11,75,0.066667,0.002565
571,,5,5,10,3.2,3.2,6.4,8,0.211313,0.217579,9961.969422,0.000035,0.000185,0.000502,0,506,11,75,0.1,0.002628
1110,,2,0,2,1.3,0,1.3,0,0,0,0,0.00008,0,0.000162,0,30,1,75,0,0.001334
2524,,1,1,2,0.55,0.55,1.1,8,0.221049,0.227047,0,0.000076,0.000072,0.000091,0,506,7,69,0,0.000874
2400,,1,1,2,0.6,0.65,1.25,7,0.24471,0.2517,0,0.000497,0.000593,0.000084,0,506,4,38,0,0.003227
1181,,2,3,5,1.3,1.95,3.25,7,0.263409,0.273338,55.093144,0.001085,0.001792,0.000118,0,506,4,74,0,0.006055
2329,,1,1,2,0.6,0.6,1.2,7,0.254379,0.262992,0,0.000946,0.001005,0.00008,0,506,4,66,0,0.005075
418,,2,2,4,2,2,4,7,0.242211,0.250178,0,0.000489,0.000491,0.000095,0,506,6,80,1,0.00238
1858,,1,0,1,0.65,0,0.65,0,0,0,0,0.000374,0,0.000063,0,188,6,80,0,0.001536
1575,,2,2,4,1.2,1.2,2.4,7,0.249268,0.258395,15.481642,0.000522,0.000618,0.000135,0,506,4,94,0,0.003833
1864,,3,3,6,1.65,1.65,3.3,7,0.255019,0.264769,7008.532028,0.00085,0.001004,0.000212,0,506,4,6,0,0.005972
3230,,1,1,2,0.55,0.55,1.1,7,0.246594,0.25543,0,0.000443,0.000525,0.000083,0,506,4,94,0,0.003097
3280,,1,1,2,0.55,0.55,1.1,8,0.241493,0.248281,0,0.000412,0.000413,0.000081,0,506,4,45,0,0.002278
3273,,1,1,2,0.55,0.55,1.1,8,0.241493,0.248281,0,0.000412,0.000413,0.000081,0,506,4,45,0,0.002278
3420,,1,1,2,0.55,0.55,1.1,7,0.262377,0.27162,0,0.000992,0.000796,0.000071,0,506,4,60,0,0.004327
1588,,4,4,8,2.2,2.2,4.4,6,0.275413,0.286185,3909.095686,0.002146,0.002194,0.000281,0,506,4,75,0.166667,0.011314
2523,,1,1,2,0.55,0.55,1.1,7,0.259416,0.267975,0,0.000617,0.000674,0.000078,0,506,1,67,0,0.003678
1713,,2,2,4,1.15,1.2,2.35,7,0.239211,0.246712,48.594024,0.00023,0.000368,0.000134,0,506,1,93,0,0.002869
2482,,1,1,2,0.55,0.55,1.1,7,0.22968,0.23661,0,0.00015,0.000275,0.000089,0,506,1,62,0,0.001924
1229,,1,1,2,0.75,0.75,1.5,7,0.234848,0.241663,0,0.00016,0.000081,0.000083,0,506,0,13,0,0.001079
1676,,2,2,4,1.15,1.2,2.35,7,0.247131,0.256275,40.268158,0.000258,0.000094,0.000126,0,506,0,13,0,0.001523
2733,,1,1,2,0.55,0.55,1.1,7,0.234848,0.241663,0,0.00016,0.000081,0.000083,0,506,0,13,0,0.001079
723,,2,2,4,1.55,1.55,3.1,7,0.234877,0.24184,3771.530511,0.00016,0.000109,0.000226,0,506,0,13,0,0.001486
2736,,1,1,2,0.55,0.55,1.1,7,0.24859,0.256155,0,0.00057,0.000593,0.000078,0,506,4,93,0,0.003062
2729,,1,1,2,0.55,0.55,1.1,7,0.24859,0.256155,0,0.00057,0.000593,0.000078,0,506,4,93,0,0.003062
1122,,3,3,6,1.8,1.8,3.6,7,0.246805,0.255277,246.186312,0.000322,0.000242,0.000161,0,506,7,53,0,0.002982
2009,,2,3,5,1.1,1.7,2.8,7,0.241259,0.248133,41.921386,0.000141,0.000138,0.000102,0,506,7,29,0.166667,0.001188
1740,,3,5,8,1.65,2.8,4.45,7,0.271876,0.282305,178.703604,0.001926,0.00204,0.000131,0,506,2,28,0,0.010012
7375,,5,7,12,2.41,3.85,6.26,7,0.282792,0.293713,7164.965209,0.002144,0.00264,0.000212,0,506,2,104,0,0.011877
1739,,1,1,2,0.65,0.65,1.3,7,0.256416,0.265341,0,0.000581,0.000677,0.000081,0,506,2,9,0,0.004042
1970,,2,2,4,1.1,1.1,2.2,7,0.2619,0.271697,44.420938,0.001024,0.000907,0.000109,0,506,2,9,0,0.005619
2792,,1,1,2,0.55,0.55,1.1,7,0.256416,0.265341,0,0.000581,0.000677,0.000081,0,506,2,9,0,0.004042
2790,,1,2,3,0.55,1.1,1.65,7,0.256451,0.265518,3257,0.000581,0.000678,0.000081,0,506,2,9,0,0.004042
2916,,1,1,2,0.55,0.55,1.1,7,0.237573,0.243669,0,0.000237,0.000283,0.000095,0,506,2,60,0,0.001843
1498,,3,3,6,1.7,1.95,3.65,7,0.273843,0.285276,46.188204,0.002471,0.002409,0.000138,0,506,2,77,0.333333,0.013687
1802,,2,2,4,1.15,1.15,2.3,7,0.261498,0.271231,6.720647,0.001021,0.001073,0.000104,0,506,4,91,0,0.005799
1369,,1,1,2,0.75,0.6,1.35,7,0.254586,0.263532,0,0.000599,0.000485,0.000078,0,506,0,75,0,0.00317
2959,,1,1,2,0.55,0.55,1.1,7,0.254586,0.263532,0,0.000599,0.000485,0.000078,0,506,0,75,0,0.00317
2010,,2,2,4,1.1,1.2,2.3,8,0.22705,0.233179,8.542042,0.000118,0.000195,0.000129,0,506,1,93,0,0.001798
2194,,2,3,5,1.1,1.65,2.75,7,0.268564,0.278028,2907.485029,0.001291,0.001256,0.000098,0,506,7,51,0,0.006909
805,,1,0,1,1,0,1,0,0,0,0,0.000595,0,0.000075,0,358,2,59,0,0.00311
1916,,2,3,5,1.1,2,3.1,7,0.243787,0.250749,32.527506,0.000344,0.000822,0.000122,0,506,1,106,0,0.002655
7455,,1,1,2,0.01,1,1.01,1,1,1,8.292306,0.000251,0.000112,0.000089,0,22,10,68,0,0.002168
2476,,1,1,2,0.55,0.55,1.1,7,0.265274,0.274155,0,0.001137,0.001058,0.000069,0,506,2,63,0,0.005435
426,,6,4,10,3.95,2.65,6.6,7,0.245431,0.253215,8600.988728,0.001564,0.000322,0.000305,0,506,1,48,0,0.009315
2647,,1,0,1,0.55,0,0.55,0,0,0,0,0.001137,0,0.000069,0,364,2,63,0,0.005435
282,,9,7,16,5.95,5.4,11.35,7,0.222546,0.229167,8580.745075,0.000305,0.000119,0.000494,0,506,7,51,0.009091,0.00398
575,,7,7,14,4.2,4.45,8.65,7,0.22293,0.230488,19066.797462,0.000078,0.000078,0.000552,0,506,7,51,0,0.002742
1612,,2,2,4,1.15,1.15,2.3,7,0.226912,0.23328,120.592045,0.00009,0.000097,0.00014,0,506,7,51,0,0.00123
1669,,2,2,4,1.15,1.15,2.3,7,0.218293,0.224406,27.400429,0.000053,0.000053,0.000135,0,506,7,51,0,0.001148
1931,,2,4,6,1.1,2.2,3.3,7,0.236225,0.244074,498.208154,0.000079,0.000191,0.000125,0,506,7,51,0,0.001329
2928,,1,1,2,0.55,0.55,1.1,7,0.245769,0.25326,0,0.000317,0.000491,0.00009,0,506,2,106,0,0.002807
1119,,3,3,6,1.8,1.8,3.6,7,0.252306,0.26232,761.380807,0.000511,0.000871,0.000198,0,506,7,53,0.166667,0.007427
1688,,2,3,5,1.15,1.75,2.9,7,0.237543,0.245073,250.538537,0.00004,0.000359,0.000141,0,506,7,53,0,0.00146
2669,,1,1,2,0.55,0.55,1.1,8,0.194367,0.19918,0,0.000009,0.000028,0.000103,0,506,7,53,0,0.000763
679,,3,3,6,2.1,2.1,4.2,7,0.242681,0.250353,489.142792,0.000288,0.000475,0.000197,0,506,7,53,0,0.003936
1121,,2,2,4,1.3,1.3,2.6,8,0.195451,0.200802,243.919853,0.00001,0.000029,0.000181,0,506,7,51,0,0.001109
1262,,2,1,3,1.25,0.7,1.95,8,0.219753,0.225145,59.786517,0.000052,0.000045,0.00016,0,506,7,53,0,0.001598
1142,,2,2,4,1.3,1.5,2.8,8,0.218268,0.223744,128.334612,0.000719,0.000043,0.000127,0,506,0,109,0,0.004207
1206,,1,0,1,0.8,0,0.8,0,0,0,0,0.000447,0,0.000065,0,121,6,72,0,0.002546
1203,,1,0,1,0.8,0,0.8,0,0,0,0,0.000447,0,0.000065,0,120,6,72,0,0.002546
1595,,1,0,1,0.7,0,0.7,0,0,0,0,0.000447,0,0.000065,0,119,6,72,0,0.002546
1598,,2,0,2,1.2,0,1.2,0,0,0,0,0.001847,0,0.000073,0,156,6,72,1,0.006295
2435,,1,0,1,0.6,0,0.6,0,0,0,0,0.000396,0,0.000062,0,155,6,72,0,0.001701
3450,,1,0,1,0.55,0,0.55,0,0,0,0,0.000396,0,0.000062,0,154,6,72,0,0.001701
387,,4,3,7,3.05,2.5,5.55,8,0.211779,0.218367,979.749448,0.00003,0.000061,0.000276,0,506,7,51,0,0.001818
2583,,1,2,3,0.55,1.4,1.95,8,0.217167,0.223481,117.067584,0.000042,0.000045,0.00008,0,506,7,51,0,0.000725
1266,,1,1,2,0.75,0.75,1.5,8,0.182043,0.185448,0,0.000003,0.000007,0.00011,0,506,7,51,0,0.000463
724,,2,0,2,1.55,0,1.55,0,0,0,0,0.000159,0,0.000139,0,58,7,51,0.5,0.001106
2052,,1,1,2,0.6,0.6,1.2,8,0.207763,0.212594,0,0.000032,0.000014,0.000095,0,506,7,54,0,0.000551
2025,,1,1,2,0.6,0.6,1.2,8,0.207763,0.212594,0,0.000032,0.000014,0.000095,0,506,7,54,0,0.000551
2589,,1,1,2,0.55,0.55,1.1,8,0.207763,0.212594,0,0.000032,0.000014,0.000095,0,506,7,54,0,0.000551
806,,1,1,2,1,1,2,7,0.226967,0.233136,0,0.000123,0.000176,0.000084,0,506,0,3,0,0.001241
2984,,1,1,2,0.55,0.55,1.1,7,0.226967,0.233136,0,0.000123,0.000176,0.000084,0,506,0,3,0,0.001241
3350,,1,1,2,0.55,0.55,1.1,7,0.253347,0.262461,0,0.00097,0.001137,0.000075,0,506,4,47,0,0.005305
2347,,1,1,2,0.6,0.55,1.15,7,0.253347,0.262461,0,0.00097,0.001137,0.000075,0,506,4,47,0,0.005305
7467,,1,0,1,0.01,0,0.01,0,0,0,0,0.000545,0,0.000075,0,38,4,97,0,0.002926
2829,,1,1,2,0.55,0.55,1.1,2,0.666667,0.75,0,0,0.000063,0.000195,0,232,0,3,0,0.000684
2827,,1,0,1,0.55,0,0.55,0,0,0,0,0,0,0.000195,0,231,0,3,0,0.000684
1938,,2,2,4,1.1,1.1,2.2,7,0.239808,0.247343,40.514683,0.000251,0.000238,0.000114,0,506,1,68,0,0.002197
1221,,4,6,10,2.25,3.11,5.36,7,0.286841,0.299333,570.991852,0.001873,0.004076,0.000157,0,506,1,58,0.166667,0.007756
7437,,2,0,2,0.56,0,0.56,0,0,0,0,0.00019,0,0.000166,0,47,1,68,0,0.001707
1123,,4,4,8,2.3,2.4,4.7,8,0.234657,0.241768,14033.426809,0.000142,0.000178,0.000331,0,506,7,51,0,0.002393
2047,,1,0,1,0.6,0,0.6,0,0,0,0,0.000138,0,0.000081,0,180,7,3,0,0.00175
3106,,1,1,2,0.55,0.55,1.1,7,0.238526,0.246818,0,0.000202,0.00016,0.000081,0,506,0,3,0,0.001329
3223,,1,1,2,0.55,0.55,1.1,7,0.232113,0.238564,0,0.000138,0.000269,0.00008,0,506,2,12,0,0.001554
1446,,2,2,4,1.2,1.25,2.45,8,0.212018,0.218378,124.180788,0.000028,0.000056,0.000148,0,506,7,51,0,0.001182
2680,,1,1,2,0.55,0.55,1.1,8,0.210944,0.216721,0,0.000026,0.000054,0.000098,0,506,7,51,0,0.000782
612,,9,9,18,5.15,5.15,10.3,7,0.252035,0.262071,6212.041335,0.000524,0.000701,0.000437,0,506,7,51,0.027778,0.007551
2045,,2,3,5,1.1,1.65,2.75,8,0.218995,0.22605,358.682314,0.000054,0.000101,0.000144,0,506,1,98,0,0.001522
2799,,1,1,2,0.55,0.55,1.1,7,0.256538,0.265563,0,0.000575,0.000454,0.000067,0,506,2,60,0,0.00249
2785,,1,1,2,0.55,0.55,1.1,7,0.252834,0.261722,0,0.00053,0.00052,0.000081,0,506,2,80,0,0.003051
3190,,1,1,2,0.55,0.6,1.15,7,0.227546,0.233476,0,0.000115,0.000158,0.000081,0,506,6,80,0,0.000844
3334,,1,1,2,0.55,0.55,1.1,7,0.254275,0.263528,0,0.000611,0.000682,0.000076,0,506,4,15,0,0.003788
3172,,1,2,3,0.55,0.8,1.35,7,0.258414,0.267975,61.707693,0.000611,0.000754,0.000076,0,506,4,15,0,0.003788
1426,,1,1,2,0.7,0.7,1.4,7,0.228671,0.234938,0,0.000093,0.000139,0.000108,0,506,1,29,0,0.001224
2202,,1,3,4,0.6,1.7,2.3,7,0.243422,0.250854,16.171431,0.000243,0.000337,0.000065,0,506,3,29,0,0.000897
1444,,2,2,4,1.2,1.4,2.6,7,0.252289,0.262066,317.773182,0.000522,0.000814,0.000155,0,506,7,29,0,0.006629
929,,2,2,4,1.4,1.4,2.8,7,0.233022,0.240178,53.428936,0.000145,0.000139,0.000121,0,506,7,51,0,0.001613
2664,,1,1,2,0.55,0.55,1.1,8,0.23243,0.23872,0,0.000126,0.000293,0.000096,0,506,7,70,0,0.00186
1303,,1,1,2,0.75,1,1.75,7,0.244423,0.250962,0,0.00047,0.000415,0.000071,0,506,2,61,0,0.002221
2834,,1,1,2,0.55,0.55,1.1,7,0.244423,0.250962,0,0.00047,0.000415,0.000071,0,506,2,61,0,0.002221
1296,,1,0,1,0.75,0,0.75,0,0,0,0,0.00047,0,0.000071,0,44,2,61,0,0.002221
2833,,1,1,2,0.55,0.55,1.1,7,0.253124,0.261257,0,0.000675,0.000711,0.000073,0,506,4,59,0,0.003344
